id_sprzedazy,data,id_dostepnosci,id_pracownika,id_firmy_kupujacej
6366,17/11/2019,345,504,541
6367,27/08/2015,508,357,670
6368,31/05/2020,49,598,12
6369,13/01/2022,469,379,417
6370,01/07/2018,193,175,446
6371,08/05/2018,556,99,718
6372,28/08/2021,661,652,552
6373,15/04/2017,434,310,368
6374,21/01/2017,17,348,203
6375,26/07/2020,981,980,428
6376,08/03/2017,897,18,205
6377,21/12/2020,902,457,163
6378,07/12/2016,390,904,734
6379,24/06/2019,77,484,760
6380,18/09/2020,86,737,721
6381,23/12/2017,894,892,34
6382,15/02/2019,228,685,349
6383,07/07/2017,367,946,335
6384,26/08/2018,554,643,184
6385,20/04/2016,248,534,772
6386,13/10/2017,749,84,537
6387,13/03/2016,62,151,557
6388,17/08/2017,933,12,50
6389,04/09/2019,183,1000,663
6390,23/02/2016,798,745,574
6391,25/02/2022,33,851,762
6392,11/06/2015,782,215,236
6393,17/03/2020,26,186,252
6394,17/01/2019,254,297,754
6395,04/12/2020,724,848,250
6396,27/06/2021,703,411,208
6397,15/01/2020,950,185,266
6398,20/11/2016,318,415,746
6399,22/11/2021,530,156,342
6400,03/07/2020,695,419,617
6401,06/02/2022,925,561,647
6402,15/08/2021,395,402,10
6403,23/06/2015,391,709,223
6404,17/10/2020,992,160,427
6405,17/08/2019,150,431,465
6406,19/01/2017,913,2,422
6407,24/09/2017,419,632,478
6408,08/11/2018,558,931,280
6409,27/02/2021,566,381,525
6410,26/02/2018,243,490,353
6411,03/06/2017,131,80,80
6412,19/11/2020,619,585,368
6413,03/05/2019,667,322,533
6414,13/10/2020,723,804,624
6415,28/11/2017,246,57,285
6416,15/01/2018,255,109,380
6417,27/03/2022,107,131,438
6418,01/05/2022,899,600,475
6419,04/11/2021,675,822,519
6420,16/02/2022,138,329,203
6421,20/01/2022,288,297,500
6422,02/11/2016,515,564,366
6423,24/01/2021,523,535,353
6424,25/02/2018,994,135,640
6425,17/03/2018,231,853,191
6426,11/02/2019,537,292,422
6427,25/12/2018,274,725,286
6428,30/08/2020,717,570,56
6429,24/01/2017,738,159,159
6430,10/08/2019,645,357,381
6431,14/08/2020,891,703,45
6432,19/01/2016,845,616,435
6433,15/03/2019,326,45,763
6434,30/05/2021,442,249,400
6435,11/06/2015,563,255,70
6436,03/08/2017,584,973,161
6437,30/12/2019,421,15,263
6438,22/05/2018,651,171,558
6439,09/06/2021,227,749,695
6440,08/10/2016,365,916,224
6441,24/01/2020,424,358,398
6442,03/08/2018,895,390,458
6443,05/04/2016,904,995,341
6444,25/11/2015,572,897,775
6445,14/11/2016,342,470,559
6446,27/07/2017,274,540,543
6447,26/03/2017,477,744,166
6448,10/09/2017,578,510,511
6449,13/01/2021,725,57,198
6450,24/01/2021,477,637,117
6451,17/01/2018,84,575,443
6452,02/01/2021,31,699,692
6453,17/01/2018,197,458,597
6454,10/02/2019,207,68,748
6455,03/04/2022,835,357,702
6456,13/06/2016,178,945,774
6457,09/12/2016,620,904,310
6458,22/06/2021,102,533,386
6459,02/05/2021,571,482,595
6460,28/08/2017,116,211,128
6461,01/08/2020,877,790,376
6462,10/09/2015,771,533,236
6463,05/07/2021,566,79,272
6464,01/06/2017,638,318,92
6465,03/11/2019,28,616,374
6466,09/12/2019,266,992,268
6467,08/12/2017,978,35,116
6468,02/03/2021,473,918,155
6469,19/06/2019,408,15,382
6470,03/09/2020,129,757,122
6471,30/10/2015,328,810,606
6472,13/08/2016,711,643,236
6473,07/03/2020,191,977,226
6474,29/09/2017,376,986,412
6475,09/02/2021,815,415,263
6476,15/06/2017,148,220,299
6477,27/06/2020,889,951,171
6478,10/01/2018,609,529,279
6479,23/02/2019,103,713,74
6480,01/04/2018,264,447,543
6481,17/12/2020,391,225,81
6482,20/06/2015,811,249,317
6483,21/04/2019,899,749,136
6484,29/05/2017,380,164,195
6485,24/05/2020,336,482,596
6486,09/12/2019,791,884,380
6487,12/09/2016,815,775,745
6488,17/10/2019,547,708,230
6489,21/05/2016,192,87,561
6490,08/08/2018,174,389,764
6491,07/04/2020,611,561,204
6492,15/02/2019,404,413,426
6493,07/11/2019,201,517,14
6494,28/12/2015,442,259,502
6495,15/08/2020,23,334,75
6496,01/01/2022,541,730,402
6497,19/06/2017,565,112,111
6498,02/11/2015,417,28,697
6499,05/04/2021,119,536,87
6500,19/12/2017,102,710,156
6501,11/03/2018,744,208,103
6502,24/09/2017,549,744,247
6503,12/06/2019,644,14,754
6504,20/09/2015,672,781,262
6505,29/07/2017,6,229,764
6506,19/10/2016,761,855,190
6507,25/01/2016,72,730,427
6508,26/09/2016,957,2,499
6509,03/03/2018,430,722,792
6510,24/10/2017,386,760,28
6511,09/04/2019,66,665,494
6512,05/01/2017,336,223,672
6513,16/02/2017,970,7,189
6514,18/06/2018,909,158,419
6515,22/05/2018,851,774,550
6516,15/01/2019,450,30,296
6517,22/11/2016,905,868,792
6518,29/10/2020,598,698,422
6519,18/10/2016,411,958,97
6520,06/06/2016,454,732,476
6521,26/01/2022,219,485,624
6522,08/08/2015,462,538,72
6523,17/10/2021,716,234,517
6524,29/08/2015,799,897,680
6525,22/06/2021,730,801,187
6526,11/07/2015,771,60,672
6527,06/12/2018,653,954,574
6528,05/09/2016,72,947,452
6529,30/07/2020,196,67,49
6530,05/12/2020,348,213,541
6531,21/08/2018,777,220,407
6532,30/10/2015,86,21,708
6533,18/02/2019,262,271,254
6534,26/03/2021,26,739,763
6535,13/08/2018,838,915,350
6536,26/10/2015,522,859,620
6537,22/06/2021,376,159,25
6538,11/09/2016,946,998,186
6539,15/09/2016,745,135,200
6540,24/02/2018,164,200,40
6541,15/11/2018,562,344,464
6542,10/09/2017,921,1000,585
6543,15/11/2018,868,522,798
6544,22/09/2020,843,227,471
6545,05/04/2017,738,340,520
6546,01/05/2019,683,330,739
6547,16/09/2020,880,136,543
6548,27/11/2015,531,861,574
6549,05/02/2016,190,740,177
6550,09/06/2017,830,239,496
6551,03/09/2020,328,939,309
6552,03/04/2020,648,359,766
6553,04/03/2016,468,351,22
6554,07/04/2018,316,473,32
6555,22/01/2017,468,319,477
6556,05/03/2021,13,211,586
6557,28/05/2020,836,497,83
6558,18/03/2021,368,118,163
6559,19/12/2021,737,772,641
6560,15/09/2020,418,900,363
6561,12/12/2017,754,752,180
6562,08/02/2018,21,231,764
6563,05/06/2016,675,719,246
6564,21/04/2019,389,699,642
6565,25/08/2015,112,21,141
6566,27/10/2020,126,577,95
6567,27/11/2021,332,534,632
6568,18/10/2015,397,945,162
6569,06/11/2019,832,366,580
6570,30/06/2016,157,802,287
6571,02/01/2020,680,651,784
6572,04/08/2016,757,603,744
6573,18/09/2017,720,179,551
6574,02/09/2019,704,939,480
6575,27/04/2022,206,609,83
6576,22/07/2017,826,914,742
6577,05/05/2018,778,574,710
6578,20/05/2016,755,355,469
6579,29/07/2015,268,522,88
6580,05/11/2021,269,576,5
6581,29/01/2021,437,477,143
6582,09/02/2021,422,684,721
6583,26/01/2020,641,952,14
6584,12/02/2016,323,30,645
6585,25/09/2021,937,451,65
6586,17/09/2017,514,138,595
6587,22/12/2018,719,51,611
6588,14/07/2017,702,906,642
6589,30/01/2019,327,32,627
6590,30/08/2015,677,126,356
6591,05/01/2021,8,120,500
6592,05/06/2018,256,260,527
6593,22/12/2015,277,421,176
6594,05/04/2016,999,22,789
6595,24/03/2020,615,786,773
6596,07/06/2021,250,869,363
6597,13/02/2021,344,187,393
6598,27/09/2021,238,620,775
6599,17/10/2015,196,512,752
6600,29/05/2017,55,759,285
6601,27/12/2021,381,451,235
6602,14/09/2015,27,131,762
6603,10/02/2017,739,89,135
6604,19/11/2016,154,675,547
6605,01/06/2015,341,108,527
6606,23/12/2020,808,898,30
6607,11/02/2021,536,263,5
6608,23/05/2020,642,294,530
6609,03/08/2015,422,333,268
6610,24/05/2019,556,483,630
6611,08/09/2018,917,270,213
6612,22/07/2019,159,336,214
6613,29/03/2018,572,529,726
6614,29/05/2015,997,252,377
6615,17/09/2019,55,916,245
6616,10/04/2019,847,928,101
6617,11/12/2015,716,977,95
6618,07/07/2017,218,420,507
6619,27/09/2015,104,532,691
6620,25/02/2017,547,124,560
6621,06/07/2017,713,665,215
6622,26/04/2022,79,131,263
6623,29/04/2016,273,707,42
6624,06/05/2020,797,861,112
6625,02/09/2020,523,159,635
6626,17/10/2021,79,779,652
6627,24/05/2016,148,269,615
6628,31/03/2019,549,655,10
6629,17/12/2019,792,801,222
6630,20/02/2018,840,462,33
6631,30/05/2021,372,676,68
6632,01/11/2015,35,643,613
6633,04/01/2016,611,612,175
6634,24/01/2017,398,18,716
6635,26/07/2017,839,733,121
6636,07/08/2021,22,880,323
6637,08/07/2021,879,108,592
6638,14/03/2018,250,356,735
6639,28/12/2019,473,301,664
6640,06/06/2021,392,910,378
6641,23/12/2020,408,447,59
6642,19/04/2018,902,773,11
6643,21/03/2018,790,97,434
6644,06/02/2019,321,119,104
6645,21/11/2021,939,529,118
6646,18/12/2017,873,774,1
6647,18/02/2018,319,37,750
6648,07/03/2017,688,409,200
6649,18/02/2021,990,410,9
6650,31/10/2018,28,667,361
6651,07/04/2020,698,188,443
6652,12/12/2020,407,152,744
6653,31/03/2018,936,336,623
6654,19/04/2020,869,566,515
6655,11/09/2021,22,910,88
6656,11/09/2015,66,634,436
6657,29/10/2015,689,174,223
6658,27/02/2016,300,971,312
6659,31/08/2016,455,584,113
6660,29/08/2021,452,538,281
6661,27/03/2022,372,859,568
6662,21/02/2017,668,31,540
6663,06/03/2019,816,548,798
6664,29/10/2015,256,417,666
6665,14/02/2021,455,523,722
6666,02/10/2015,997,887,740
6667,15/07/2018,739,484,101
6668,03/03/2020,844,740,316
6669,21/08/2018,919,321,424
6670,30/08/2017,113,745,305
6671,24/07/2021,598,178,128
6672,04/01/2018,13,496,334
6673,05/05/2022,412,573,571
6674,25/02/2018,934,820,205
6675,09/03/2016,764,633,165
6676,12/09/2019,859,405,127
6677,12/11/2017,983,186,360
6678,10/01/2016,607,600,119
6679,22/06/2021,885,15,22
6680,29/06/2018,293,951,367
6681,03/03/2018,594,63,44
6682,03/06/2019,273,470,491
6683,07/09/2020,312,730,42
6684,31/10/2017,399,946,303
6685,03/02/2018,367,198,653
6686,20/08/2021,973,840,11
6687,01/03/2022,695,935,450
6688,22/02/2020,938,668,192
6689,24/01/2021,813,292,628
6690,22/06/2015,335,663,417
6691,18/03/2018,54,512,148
6692,04/03/2020,278,135,312
6693,15/07/2021,716,157,790
6694,21/11/2021,157,614,225
6695,22/02/2019,106,268,639
6696,14/09/2020,135,366,133
6697,29/07/2017,282,463,701
6698,28/11/2017,457,497,693
6699,06/05/2019,183,940,488
6700,09/12/2015,301,289,599
6701,28/03/2018,489,945,194
6702,19/12/2019,498,298,458
6703,22/02/2016,83,742,363
6704,15/09/2018,927,612,145
6705,27/07/2016,82,667,58
6706,20/08/2017,88,780,347
6707,27/09/2017,926,612,397
6708,02/03/2020,190,919,737
6709,11/10/2021,611,501,717
6710,13/01/2022,617,304,17
6711,12/04/2018,707,372,177
6712,09/12/2016,573,981,23
6713,03/07/2015,54,475,187
6714,25/08/2016,85,626,184
6715,01/01/2018,288,390,29
6716,28/02/2016,217,482,580
6717,25/01/2022,493,8,169
6718,09/08/2019,813,182,86
6719,18/05/2017,485,280,137
6720,28/05/2021,462,180,480
6721,22/09/2015,243,953,32
6722,19/10/2019,290,167,446
6723,21/08/2015,129,541,217
6724,25/03/2020,806,646,301
6725,02/12/2018,464,74,752
6726,20/10/2020,509,848,660
6727,08/09/2020,805,190,361
6728,29/07/2015,484,650,415
6729,16/05/2018,720,941,142
6730,18/06/2018,846,616,286
6731,14/11/2016,797,10,417
6732,22/09/2016,317,127,437
6733,06/04/2022,367,428,263
6734,19/08/2020,242,480,374
6735,14/05/2019,219,982,31
6736,22/09/2017,825,577,777
6737,06/03/2021,917,782,751
6738,28/11/2015,283,709,640
6739,28/02/2021,758,889,640
6740,16/04/2017,874,643,340
6741,17/10/2019,591,753,434
6742,25/04/2018,766,193,224
6743,17/03/2021,54,835,479
6744,09/05/2021,309,97,546
6745,29/07/2019,801,875,434
6746,10/07/2020,813,996,719
6747,20/03/2017,515,57,304
6748,26/08/2015,394,271,795
6749,08/08/2015,212,662,726
6750,23/04/2017,770,509,758
6751,07/04/2017,857,501,468
6752,30/03/2019,758,116,699
6753,02/09/2021,845,493,291
6754,16/01/2019,215,551,348
6755,08/09/2020,786,634,573
6756,12/02/2020,366,254,580
6757,19/02/2018,424,297,158
6758,07/04/2019,516,696,383
6759,19/03/2016,956,395,402
6760,28/05/2016,801,87,789
6761,25/11/2017,727,669,333
6762,13/03/2020,558,823,251
6763,11/12/2015,344,210,771
6764,11/11/2017,314,968,700
6765,17/05/2019,65,329,777
6766,12/01/2019,626,290,523
6767,05/11/2019,670,76,152
6768,27/11/2015,690,753,289
6769,08/02/2017,881,960,209
6770,19/09/2017,706,505,607
6771,22/10/2017,467,161,155
6772,26/07/2020,391,202,365
6773,17/05/2019,401,471,484
6774,17/03/2016,368,443,403
6775,24/03/2016,821,103,62
6776,04/11/2018,687,544,346
6777,04/01/2021,853,798,394
6778,30/04/2020,622,483,579
6779,14/05/2020,387,160,700
6780,15/11/2019,881,131,626
6781,31/03/2017,728,94,81
6782,23/01/2016,388,180,379
6783,14/06/2017,776,741,759
6784,07/04/2018,682,789,754
6785,12/10/2020,41,766,544
6786,30/05/2019,228,433,133
6787,21/09/2021,280,683,687
6788,24/08/2020,474,652,781
6789,20/06/2015,141,432,347
6790,21/07/2017,324,951,293
6791,04/06/2016,271,252,572
6792,21/03/2017,719,842,105
6793,24/07/2021,614,872,344
6794,13/09/2017,949,327,1
6795,07/05/2016,152,424,585
6796,15/09/2017,393,288,9
6797,01/06/2021,927,299,751
6798,19/04/2020,752,897,761
6799,31/12/2015,250,516,688
6800,19/11/2020,227,277,169
6801,18/07/2016,155,72,26
6802,25/03/2020,193,158,231
6803,04/10/2018,485,881,743
6804,24/09/2016,672,670,11
6805,06/05/2021,207,913,747
6806,27/03/2022,545,381,200
6807,28/03/2018,543,2,227
6808,17/08/2015,193,183,756
6809,09/01/2017,927,146,381
6810,13/06/2019,307,240,586
6811,06/05/2019,580,473,86
6812,04/08/2019,567,166,204
6813,20/09/2019,343,293,187
6814,31/07/2017,253,658,648
6815,23/09/2015,32,200,133
6816,02/06/2021,320,179,352
6817,29/10/2015,939,292,398
6818,16/02/2022,893,181,356
6819,20/01/2018,864,539,311
6820,10/04/2021,494,389,348
6821,06/04/2018,832,304,252
6822,22/06/2018,298,222,233
6823,25/10/2016,715,486,553
6824,17/01/2021,336,773,51
6825,16/04/2022,23,841,675
6826,27/08/2020,28,802,43
6827,19/04/2022,541,216,223
6828,06/09/2017,180,156,301
6829,09/01/2020,592,608,392
6830,26/08/2017,571,686,794
6831,27/11/2017,254,98,788
6832,06/04/2016,332,579,379
6833,10/02/2020,681,837,112
6834,11/02/2022,556,306,651
6835,03/06/2015,622,255,365
6836,25/09/2016,831,564,795
6837,31/12/2015,719,722,762
6838,30/05/2020,503,184,94
6839,01/03/2017,646,68,234
6840,27/12/2017,927,428,12
6841,10/12/2019,745,730,242
6842,19/12/2017,767,313,7
6843,19/10/2021,664,884,77
6844,28/06/2020,36,374,748
6845,04/10/2021,905,61,375
6846,17/09/2015,525,241,453
6847,07/09/2016,574,126,253
6848,03/11/2017,293,592,59
6849,23/09/2017,411,847,104
6850,01/09/2020,215,121,281
6851,20/01/2021,236,944,409
6852,09/10/2016,477,971,81
6853,27/03/2021,332,189,478
6854,27/03/2017,616,99,378
6855,08/01/2019,378,179,763
6856,30/08/2020,167,650,542
6857,23/12/2016,548,802,792
6858,31/05/2015,214,714,103
6859,04/01/2018,770,188,425
6860,23/01/2018,819,803,294
6861,17/09/2017,728,490,47
6862,14/11/2017,719,974,191
6863,11/11/2016,978,762,257
6864,24/07/2017,461,843,752
6865,19/05/2015,560,780,473
6866,18/06/2016,953,144,294
6867,02/08/2021,404,890,738
6868,05/10/2018,713,113,639
6869,28/06/2016,244,673,23
6870,04/12/2019,723,533,54
6871,12/06/2020,436,937,649
6872,16/11/2019,815,548,229
6873,30/12/2016,196,337,157
6874,16/01/2021,719,588,555
6875,02/09/2015,657,760,265
6876,13/07/2021,228,108,781
6877,02/11/2015,750,3,557
6878,05/07/2019,937,176,550
6879,10/01/2017,382,758,749
6880,31/10/2018,11,5,99
6881,13/03/2017,555,940,30
6882,15/02/2019,885,115,752
6883,25/11/2016,597,567,763
6884,12/04/2020,190,421,342
6885,11/02/2021,697,336,296
6886,13/11/2019,536,223,12
6887,31/01/2019,25,267,799
6888,19/06/2020,102,867,616
6889,24/07/2019,961,242,795
6890,15/04/2022,802,86,498
6891,07/12/2017,393,861,775
6892,04/02/2018,988,602,118
6893,27/10/2020,318,908,420
6894,10/12/2017,478,401,493
6895,12/04/2018,870,163,185
6896,17/04/2021,543,372,561
6897,14/09/2017,808,163,421
6898,27/07/2020,496,210,158
6899,03/05/2016,134,771,761
6900,20/10/2015,655,551,744
6901,01/07/2018,851,248,326
6902,01/01/2020,639,596,351
6903,13/11/2019,240,428,669
6904,24/04/2022,147,405,125
6905,23/10/2019,44,919,269
6906,11/08/2016,250,955,461
6907,09/08/2015,689,609,243
6908,01/09/2021,122,356,52
6909,24/05/2021,269,348,45
6910,18/12/2018,951,167,32
6911,27/02/2019,281,712,781
6912,11/10/2020,183,404,23
6913,01/06/2017,349,392,483
6914,08/05/2018,847,956,720
6915,04/11/2020,960,339,55
6916,18/10/2017,421,351,788
6917,26/06/2015,520,976,704
6918,21/01/2017,357,633,554
6919,06/04/2016,943,722,469
6920,23/04/2018,685,947,683
6921,26/10/2016,321,189,651
6922,06/07/2021,172,429,57
6923,14/02/2022,806,292,552
6924,14/07/2015,332,556,519
6925,21/10/2015,73,637,770
6926,10/05/2021,905,249,474
6927,14/06/2020,708,528,481
6928,13/10/2017,158,344,412
6929,03/11/2015,457,428,38
6930,13/05/2020,677,954,471
6931,16/11/2021,695,412,250
6932,03/07/2015,177,186,351
6933,22/05/2021,676,711,45
6934,25/12/2017,511,144,448
6935,22/12/2016,204,357,397
6936,21/03/2020,692,631,465
6937,22/07/2015,692,132,82
6938,28/11/2016,407,852,272
6939,21/02/2016,29,20,140
6940,01/10/2016,536,477,522
6941,29/12/2021,273,12,545
6942,10/07/2018,98,617,35
6943,15/11/2019,554,868,13
6944,23/08/2020,140,940,569
6945,09/09/2018,515,54,137
6946,22/10/2020,887,290,527
6947,16/03/2020,154,222,44
6948,20/04/2021,998,340,526
6949,26/06/2018,284,581,466
6950,23/05/2015,832,183,766
6951,18/09/2018,573,394,233
6952,29/08/2015,269,358,595
6953,19/11/2015,889,192,482
6954,16/12/2017,88,122,578
6955,23/08/2018,396,79,433
6956,23/07/2018,911,260,240
6957,25/03/2020,790,684,348
6958,12/02/2022,652,699,301
6959,02/10/2016,169,726,507
6960,25/09/2015,295,421,343
6961,19/05/2015,862,746,593
6962,26/04/2020,958,478,439
6963,30/11/2016,738,594,12
6964,07/06/2018,114,441,111
6965,27/06/2019,227,139,236
6966,12/07/2016,260,323,575
6967,05/05/2020,914,31,748
6968,31/03/2020,793,919,115
6969,03/10/2019,695,144,508
6970,23/06/2020,762,772,644
6971,19/03/2016,482,409,138
6972,20/08/2017,925,854,126
6973,01/08/2021,989,932,165
6974,15/02/2021,273,615,622
6975,14/05/2016,403,834,334
6976,05/02/2017,382,323,285
6977,05/10/2018,721,515,67
6978,07/07/2017,961,198,39
6979,22/03/2020,11,206,163
6980,18/03/2019,202,824,160
6981,04/05/2019,923,1000,105
6982,18/02/2017,728,216,391
6983,02/01/2019,644,742,204
6984,16/02/2017,849,878,504
6985,17/01/2021,641,892,677
6986,30/12/2016,373,437,569
6987,05/09/2016,178,219,108
6988,12/10/2019,993,146,179
6989,22/10/2019,574,320,47
6990,24/03/2019,298,812,55
6991,29/09/2017,193,674,739
6992,01/12/2019,80,947,73
6993,05/10/2018,42,974,18
6994,24/05/2020,929,145,362
6995,18/11/2020,35,136,200
6996,24/06/2019,837,995,204
6997,09/04/2018,88,46,61
6998,15/08/2019,822,947,695
6999,21/05/2021,420,575,144
7000,03/03/2018,498,207,763
7001,13/05/2020,827,384,741
7002,13/06/2021,188,689,524
7003,23/12/2018,56,448,57
7004,28/11/2020,597,785,776
7005,18/02/2016,615,234,369
7006,16/10/2015,873,545,665
7007,15/08/2017,305,9,73
7008,12/09/2019,531,338,649
7009,18/11/2021,9,373,356
7010,17/04/2022,563,601,408
7011,26/10/2019,15,280,676
7012,11/11/2015,690,916,218
7013,31/05/2021,950,470,406
7014,27/09/2015,111,968,698
7015,11/05/2021,27,734,493
7016,18/07/2020,243,278,431
7017,23/02/2020,541,304,418
7018,05/08/2018,871,924,505
7019,01/01/2018,556,37,333
7020,13/04/2022,979,593,616
7021,27/08/2021,850,950,200
7022,22/02/2022,440,813,512
7023,04/07/2016,60,172,643
7024,18/04/2016,282,367,22
7025,19/05/2021,503,953,292
7026,10/08/2017,40,112,559
7027,04/12/2020,785,785,716
7028,27/12/2021,614,964,187
7029,06/02/2016,999,561,19
7030,01/02/2017,970,619,104
7031,13/04/2016,49,759,406
7032,03/07/2016,685,336,324
7033,01/12/2015,233,678,667
7034,04/04/2017,795,997,531
7035,10/10/2017,639,756,538
7036,14/01/2017,259,336,463
7037,13/12/2020,935,695,329
7038,04/02/2016,866,450,439
7039,25/10/2019,691,753,478
7040,11/05/2019,218,459,531
7041,10/07/2021,487,843,158
7042,19/02/2017,308,357,177
7043,20/09/2021,938,452,475
7044,22/11/2017,701,636,495
7045,29/09/2016,855,110,599
7046,09/01/2018,689,311,406
7047,22/09/2021,748,586,461
7048,05/01/2016,501,629,149
7049,20/05/2015,28,731,606
7050,21/03/2019,139,708,304
7051,09/07/2021,177,492,647
7052,19/03/2021,158,578,733
7053,12/05/2021,686,966,564
7054,05/02/2021,691,145,604
7055,08/07/2015,421,999,382
7056,06/02/2021,491,727,90
7057,19/08/2016,377,910,571
7058,15/03/2019,635,440,26
7059,26/05/2015,894,112,89
7060,03/10/2015,47,716,747
7061,18/01/2016,564,88,709
7062,15/01/2019,723,325,666
7063,24/01/2016,53,3,468
7064,11/05/2021,515,816,647
7065,18/05/2015,86,775,355
7066,03/10/2020,237,734,171
7067,14/03/2022,240,846,192
7068,10/05/2016,279,582,252
7069,23/07/2018,672,578,611
7070,23/07/2020,846,814,554
7071,15/09/2021,897,523,274
7072,09/09/2015,706,472,564
7073,15/01/2022,466,616,678
7074,23/06/2020,566,10,343
7075,03/05/2018,871,21,62
7076,24/02/2016,303,151,259
7077,15/03/2018,556,622,719
7078,27/11/2017,63,426,302
7079,22/11/2018,690,428,43
7080,10/03/2018,352,485,102
7081,08/11/2020,920,586,576
7082,13/09/2019,712,562,187
7083,14/07/2020,817,851,312
7084,16/03/2016,803,486,666
7085,23/03/2020,198,651,456
7086,13/05/2016,266,295,132
7087,03/05/2021,489,682,488
7088,28/06/2018,223,929,182
7089,09/09/2021,378,329,722
7090,26/05/2017,474,975,744
7091,14/09/2017,265,799,178
7092,17/04/2017,726,182,15
7093,13/12/2015,334,514,300
7094,31/03/2021,936,350,574
7095,13/10/2019,924,179,321
7096,08/06/2019,481,96,194
7097,12/11/2019,239,563,111
7098,23/03/2016,934,672,425
7099,23/04/2017,621,23,306
7100,09/04/2017,244,115,378
7101,30/06/2017,598,961,469
7102,06/06/2016,797,549,318
7103,05/03/2018,477,780,168
7104,29/01/2020,781,185,255
7105,07/08/2019,449,195,522
7106,16/01/2017,208,879,677
7107,02/09/2017,979,2,126
7108,14/07/2021,533,347,38
7109,03/09/2017,283,670,754
7110,13/02/2016,360,743,646
7111,23/11/2015,938,624,215
7112,09/09/2018,776,549,544
7113,20/07/2019,684,904,527
7114,11/07/2015,840,762,277
7115,03/01/2021,145,851,79
7116,12/01/2017,393,450,100
7117,15/06/2016,297,684,187
7118,04/12/2019,634,899,553
7119,26/01/2017,264,196,526
7120,15/10/2016,184,729,635
7121,03/03/2020,477,932,1
